Zipcode,Population,Poverty Rate
30024,68650.0,6.40203932993445
30025,8756.0,10.655550479671083
30028,21234.0,10.129980220401244
30030,25701.0,14.213454729387962
30032,48693.0,26.977183578748484
30033,29604.0,14.822321307931361
30034,45359.0,19.065676051059327
30035,20154.0,21.66319341073732
30038,39490.0,13.165358318561662
30039,42049.0,12.991985540678732
30040,58225.0,8.992700729927007
30041,56176.0,6.511677584733694
30043,83855.0,8.181980800190805
30044,81764.0,16.53539455016878
30045,33063.0,7.800260109487947
30046,34744.0,19.706999769744417
30047,61805.0,11.99579322061322
30052,59226.0,10.340053354945463
30054,11826.0,11.80449856248943
30055,3080.0,11.525974025974026
30056,2229.0,20.457604306864063
30058,54053.0,18.16920429948384
30060,35761.0,26.78616369788317
30062,63806.0,6.005704792652729
30064,46401.0,9.284282666321847
30066,52060.0,6.988090664617749
30067,45206.0,20.388886431004735
30068,33185.0,6.545125809853849
30070,253.0,28.458498023715414
30071,21172.0,30.07273757793312
30072,588.0,14.625850340136054
30075,55253.0,6.8340180623676545
30076,41719.0,10.851170929312783
30078,34676.0,9.920406044526473
30079,3507.0,43.99771884801825
30080,53298.0,15.257608165409584
30082,24720.0,15.436893203883495
30083,52056.0,21.98401721223298
30084,35524.0,18.685958788424728
30087,35077.0,13.701285742794424
30088,27003.0,13.231863126319299
30092,31992.0,12.265566391597899
30093,56213.0,30.704641275149875
30094,31024.0,9.798865394533264
30096,67110.0,16.19132767098793
30097,41467.0,7.012805363300938
30101,55141.0,9.658874521680781
30102,35198.0,12.00068185692369
30103,16596.0,18.78163412870571
30104,4357.0,20.0826256598577
30105,2339.0,5.557930739632321
30106,18316.0,18.164446385673727
30107,12522.0,8.401213863600065
30108,7644.0,23.181580324437466
30110,12638.0,24.347206836524766
30113,6180.0,16.359223300970875
30114,50138.0,13.387051737205313
30115,38093.0,11.364292652193317
30116,22793.0,15.631992278331067
30117,34266.0,27.42076694099107
30118,2380.0,0.0
30120,37250.0,19.532885906040267
30121,21652.0,15.67522630703861
30122,23930.0,17.5888006686168
30124,2984.0,17.292225201072387
30125,24840.0,25.487117552334944
30126,40243.0,15.252342022215043
30127,60016.0,10.430551852839242
30132,33402.0,12.205855936770254
30134,43108.0,18.796975039435836
30135,61298.0,13.450683545955822
30137,1838.0,9.194776931447226
30139,4087.0,25.71568387570345
30141,21935.0,10.572144973786186
30143,21086.0,9.802712700369913
30144,51872.0,10.78616594694633
30145,8713.0,13.393779410076897
30147,5481.0,24.81299033023171
30148,413.0,17.19128329297821
30149,1396.0,0.28653295128939826
30152,41689.0,7.40483101057833
30153,18382.0,17.163529539767165
30157,46413.0,11.492469782173098
30161,35367.0,20.878219809426867
30164,0.0,
30165,38941.0,21.632726432295012
30168,25777.0,28.203437172673315
30170,3501.0,16.566695229934304
30171,3601.0,12.968619827825604
30173,5556.0,11.627069834413247
30175,6221.0,18.83941488506671
30176,7187.0,23.305969110894672
30177,1369.0,10.445580715850985
30178,3355.0,4.053651266766021
30179,16505.0,14.61981217812784
30180,34137.0,10.870902539766236
30182,3259.0,13.132862841362382
30183,5298.0,7.568893922234806
30184,7233.0,10.89451126780036
30185,4084.0,9.573947110675809
30187,8806.0,9.493527140585964
30188,54177.0,7.949868025176736
30189,36506.0,6.7934038240289265
30204,12724.0,16.49638478465891
30205,2875.0,9.530434782608696
30206,2971.0,11.71322786940424
30213,28726.0,15.27536030077282
30214,29291.0,12.785497251715544
30215,32317.0,4.229971841445678
30216,2361.0,23.37992376111817
30217,9432.0,24.692536047497878
30218,2174.0,17.571297148114077
30220,5036.0,21.544876886417793
30222,4581.0,15.345994324383323
30223,35169.0,24.663766385168756
30224,25651.0,16.54126544774083
30228,36771.0,18.666884229419924
30230,8736.0,30.8264652014652
30233,22588.0,12.515494953072428
30234,2065.0,16.368038740920095
30236,44082.0,22.28347171180981
30238,36899.0,26.53459443345348
30240,28553.0,15.938780513431164
30241,24178.0,26.515840847051038
30248,22772.0,7.232566309502898
30250,995.0,1.306532663316583
30251,2806.0,17.60513186029936
30252,43451.0,5.979148926376839
30253,52256.0,13.33435394978567
30256,2524.0,14.461172741679873
30257,4540.0,15.352422907488986
30258,2743.0,19.504192489974482
30259,3128.0,10.741687979539641
30260,26660.0,17.288072018004502
30263,52604.0,18.37312751881986
30265,32344.0,8.094236952757853
30268,9736.0,12.489728841413312
30269,34879.0,6.5139482209925745
30273,13866.0,24.97475840184624
30274,34607.0,24.06449562227295
30275,0.0,
30276,14538.0,10.05640390700234
30277,21169.0,5.177382020879588
30281,65931.0,12.719358116819098
30284,55.0,1.8181818181818181
30285,544.0,22.058823529411764
30286,23746.0,21.043544175861197
30288,10620.0,18.804143126177024
30289,52.0,0.0
30290,8400.0,7.476190476190476
30291,21147.0,26.240128623445408
30292,6597.0,8.26133090798848
30293,2503.0,20.65521374350779
30294,38015.0,11.942654215441273
30295,4389.0,14.65026201868307
30296,26587.0,17.47094444653402
30297,27678.0,35.020593973553005
30303,5001.0,25.674865026994603
30305,21262.0,8.573981751481517
30306,21262.0,7.247671902925407
30307,17684.0,9.737615923999096
30308,16434.0,21.315565291468907
30309,21074.0,10.29230331213818
30310,27775.0,38.279027902790276
30311,36074.0,35.91783556023729
30312,19644.0,29.23538994094889
30313,9489.0,14.279692275266097
30314,21045.0,26.3768115942029
30315,33248.0,40.504692011549565
30316,30700.0,20.36156351791531
30317,11787.0,17.21387969797234
30318,53622.0,30.64413859982843
30319,36947.0,10.360787073375375
30322,2364.0,3.8071065989847717
30324,26900.0,12.788104089219331
30326,5118.0,13.012895662368113
39476,6752.0,16.632109004739338
39477,664.0,14.006024096385541
39478,2153.0,13.098002786809104
39479,5255.0,21.10371075166508
39480,3340.0,16.88622754491018
39481,1789.0,16.098378982671885
39482,8821.0,14.66953860106564
39483,5760.0,26.71875
39501,21865.0,35.595700891836266
39503,48348.0,17.74220236617854
39507,15754.0,19.66484702297829
39520,14877.0,21.644148685890972
39525,8777.0,8.180471687364703
39530,8366.0,34.07841262251972
39531,17668.0,21.847407742811864
39532,34953.0,12.419534803879495
39534,2335.0,2.4839400428265526
39540,8567.0,14.824325901715886
39553,17469.0,19.61188390863816
39556,7661.0,23.338989688030285
39560,16987.0,13.422028610113616
39561,2197.0,12.608101957214384
39562,17019.0,12.726952229860744
39563,13786.0,19.251414478456404
39564,38187.0,10.637127818367507
39565,19040.0,14.774159663865547
39567,10787.0,20.172429776582923
39571,13143.0,14.905272768774253
39572,1430.0,25.174825174825173
39573,7832.0,9.30796731358529
39574,12299.0,16.74119847142044
39576,5910.0,19.001692047377325
39577,10866.0,24.047487575924904
39581,11576.0,27.05597788527989
39601,23907.0,28.55648973104112
39629,6716.0,12.864800476474091
39630,1337.0,35.37771129394166
39631,3478.0,34.646348476135714
39633,1360.0,28.235294117647058
39635,111.0,0.0
39638,2923.0,32.97981525829627
39641,4428.0,24.345076784101174
39643,1169.0,16.08212147134303
39645,5195.0,21.212704523580367
39647,1070.0,0.0
39648,22291.0,26.311067246870934
39652,8310.0,35.0661853188929
39653,2854.0,23.30063069376314
39654,5382.0,19.751021924934967
39656,1012.0,13.932806324110672
39657,1721.0,20.801859384079023
39661,2691.0,18.543292456335934
39662,1040.0,5.1923076923076925
39663,3028.0,29.359313077939234
39664,2184.0,30.54029304029304
39665,1150.0,7.826086956521739
39666,9612.0,22.055763628797337
39667,12543.0,22.992904408833613
39668,227.0,8.370044052863436
39669,5959.0,16.74777647256251
39701,13835.0,42.47199132634622
39702,22239.0,23.65663923737578
39705,14421.0,13.008806601483947
39730,11667.0,25.03642753064198
39735,4073.0,21.630247974465995
39736,279.0,59.13978494623656
39737,439.0,5.694760820045558
39739,2716.0,26.730486008836525
39740,5436.0,13.11626195732156
39741,1340.0,8.283582089552239
39743,1706.0,33.76318874560375
39744,5595.0,26.75603217158177
39745,824.0,14.441747572815533
39746,3264.0,21.38480392156863
39747,1838.0,26.60500544069641
39750,2899.0,37.56467747499138
39751,1507.0,22.959522229595223
39752,2603.0,22.166730695351518
39755,785.0,23.18471337579618
39756,2361.0,40.067767894959765
39759,42474.0,32.36097377219004
39760,0.0,
39762,2504.0,5.4712460063897765
39766,2543.0,16.35863153755407
39767,621.0,17.391304347826086
39769,1990.0,26.532663316582916
39771,153.0,26.797385620915033
39772,1512.0,26.455026455026456
39773,16658.0,25.729379277224158
39776,1447.0,32.89564616447823
39813,1933.0,31.401965856182102
39815,1702.0,33.607520564042304
39817,11474.0,27.880425309395154
39819,10510.0,24.157944814462418
39823,8727.0,30.846797295748825
39824,367.0,45.23160762942779
39825,1386.0,34.77633477633478
39826,656.0,29.115853658536587
39827,4020.0,24.950248756218905
39828,15448.0,31.5639564992232
39834,2075.0,16.14457831325301
39836,671.0,7.451564828614009
39837,6116.0,21.092217135382604
39840,5335.0,23.842549203373945
39841,573.0,34.031413612565444
39842,8044.0,31.663351566384883
39845,8016.0,26.696606786427147
39846,1745.0,41.088825214899714
39851,2233.0,49.08195253022839
39854,2397.0,27.075511055486025
39859,1194.0,13.40033500837521
39861,1090.0,36.69724770642202
39862,1177.0,16.907391673746815
39866,2923.0,22.3742730071844
39867,454.0,22.90748898678414
39870,2477.0,37.34356075898264
39877,452.0,24.778761061946902
39885,154.0,18.83116883116883
39886,1600.0,31.3125
39897,3403.0,26.85865412870996
40003,2367.0,8.449514152936207
40004,28815.0,19.236508762797154
40006,4820.0,23.25726141078838
40007,85.0,14.117647058823529
40008,3677.0,17.296709273864565
40009,1543.0,9.267660401814647
40010,542.0,0.0
40011,2217.0,19.57600360847993
40012,629.0,2.2257551669316373
40013,5546.0,13.505228993869455
40014,20153.0,6.138043963677864
40019,3725.0,23.543624161073826
40020,124.0,3.225806451612903
40022,813.0,1.4760147601476015
40023,4384.0,4.539233576642336
40025,74.0,0.0
40026,5449.0,2.147182969352175
40031,23006.0,7.915326436581761
40033,12372.0,17.660847074038152
40036,276.0,19.202898550724637
40037,2747.0,16.163087004004367
40040,456.0,26.973684210526315
40041,323.0,3.7151702786377707
40045,3612.0,9.800664451827242
40046,2118.0,4.721435316336166
40047,18708.0,6.831302116741501
40048,101.0,96.03960396039604
40049,109.0,19.26605504587156
40050,1593.0,22.9127432517263
40051,4472.0,24.329159212880143
40052,534.0,28.089887640449437
40055,1862.0,4.027926960257787
40056,3471.0,7.375396139441083
40057,3647.0,16.50671785028791
40058,87.0,35.632183908045974
40059,17330.0,3.485285631852279
40060,1115.0,14.080717488789238
40062,426.0,4.694835680751174
40063,761.0,0.0
40065,28694.0,13.061964173694848
40067,5459.0,14.489833302802712
40068,2152.0,17.425650557620816
40069,8294.0,15.312273932963588
40070,524.0,22.709923664122137
40071,14424.0,5.879090404880754
40075,1207.0,14.084507042253522
40076,2033.0,6.246925725528775
40077,475.0,33.26315789473684
40078,2273.0,7.74307083150022
40104,1203.0,11.305070656691605
40107,2013.0,10.432190760059612
40108,11583.0,13.37304670638004
40109,2468.0,15.032414910858995
40110,16.0,0.0
40111,1706.0,24.912075029308323
40115,724.0,19.88950276243094
40117,2553.0,20.25068546807677
40118,9452.0,16.610241218789675
40119,1664.0,9.495192307692308
40121,10555.0,5.2960682141165325
40140,423.0,24.58628841607565
40142,2500.0,41.48
40143,6725.0,14.349442379182156
40144,1730.0,23.872832369942195
40145,996.0,38.65461847389558
40146,4350.0,20.528735632183906
40150,3744.0,14.262820512820513
40152,382.0,8.37696335078534
40155,1100.0,36.27272727272727
40157,755.0,4.768211920529802
40160,23361.0,19.86644407345576
40161,118.0,14.40677966101695
40162,5985.0,9.707602339181287
40165,34077.0,11.817354814097484
40170,306.0,42.810457516339866
40171,230.0,15.217391304347826
40175,13198.0,12.676163055008335
40176,967.0,12.5129265770424
40177,1469.0,23.21307011572498
40178,460.0,16.52173913043478
40202,6442.0,30.906550760633344
40203,18884.0,51.090870578267314
40204,14426.0,14.265908775821433
40205,23865.0,7.253299811439346
40206,18778.0,16.024070721056557
40207,29805.0,8.538835765811106
40208,14482.0,34.228697693688716
40209,586.0,37.71331058020478
40210,15544.0,42.768914050437466
40211,22297.0,34.62349194958963
40212,18359.0,34.833051909145375
40213,15921.0,24.401733559449784
40214,46134.0,18.715047470412276
40215,22747.0,34.10999252648701
40216,40903.0,18.825025059286606
40217,12813.0,19.511433700148288
40218,29834.0,20.90902996581082
40219,39577.0,20.91618869545443
40220,33525.0,9.10365398956003
40222,21628.0,6.972443129276863
40223,21610.0,7.686256362795002
40228,15771.0,8.661467250015852
40229,36741.0,12.849405296535206
40231,0.0,
40241,29783.0,5.0465030386462075
40242,11193.0,6.950772804431341
40243,10509.0,9.6964506613379
40245,30743.0,4.446540675926227
40258,27394.0,11.900416149521794
40272,37708.0,11.978890421130794
40280,450.0,1.5555555555555556
40291,34087.0,7.6070056033091795
40299,38530.0,6.831040747469504
40310,682.0,35.63049853372434
40311,7296.0,15.940241228070175
40312,6647.0,42.06408906273507
40313,3853.0,37.60705943420711
40316,376.0,47.87234042553192
40322,3284.0,24.69549330085262
40324,42552.0,12.152190261327316
40328,1017.0,8.456243854473943
40330,18977.0,16.635927701954998
40334,114.0,80.70175438596492
40336,13139.0,27.521120328792147
40337,5516.0,32.70485859318347
40339,0.0,
40342,21305.0,11.171086599389815
40346,688.0,39.38953488372093
40347,2806.0,10.085531004989308
40348,730.0,27.534246575342465
40350,106.0,0.0
40351,19590.0,22.848392036753445
40353,20682.0,22.555845662895273
40356,41331.0,16.72836369795069
40358,802.0,15.46134663341646
40359,6899.0,17.00246412523554
40360,6905.0,21.607530774800868
40361,18259.0,16.939591434361137
40363,0.0,
40370,2349.0,7.407407407407407
40371,2935.0,37.47870528109029
40372,2270.0,7.488986784140969
40374,1707.0,33.09900410076157
40376,14.0,0.0
40379,3545.0,12.637517630465444
40380,5921.0,18.577942915048133
40383,22196.0,11.078572715804649
40385,2950.0,15.76271186440678
40387,2009.0,22.299651567944252
40390,7154.0,14.35560525580095
40391,35298.0,15.134001926454756
40402,2106.0,25.261158594491928
40403,24471.0,20.277062645580482
40404,664.0,0.0
40409,3626.0,25.510204081632654
40419,4250.0,24.705882352941178
40422,24399.0,16.299848354440755
40434,88.0,0.0
40437,5756.0,21.23002084781098
40440,2300.0,22.043478260869566
40442,1156.0,41.86851211072664
40444,13701.0,20.823297569520474
40445,883.0,46.206115515288786
40447,7744.0,29.145144628099175
40448,0.0,
40456,9913.0,24.372036719459295
40460,856.0,27.92056074766355
40461,3291.0,10.118505013673655
40464,926.0,27.213822894168466
40468,2057.0,19.883325230918814
40472,1473.0,21.860149355057704
40475,56351.0,20.37940764139057
40481,342.0,32.748538011695906
40484,10924.0,24.72537532039546
40486,3191.0,50.98715136320902
40489,4437.0,30.132972729321615
40502,26931.0,14.347777654004679
40503,27755.0,15.626013330931364
40504,25884.0,30.041724617524338
40505,26212.0,21.25743934075996
40506,2128.0,0.0
40507,1677.0,33.03518187239118
40508,24968.0,43.63585389298302
40509,34413.0,12.411007468107982
40510,2193.0,8.663930688554492
40511,31143.0,16.05497222489805
40513,11109.0,3.879737150058511
40514,14934.0,1.928485335476095
40515,34375.0,7.493818181818182
40516,2596.0,3.00462249614792
40517,35333.0,24.532306908555743
40601,49984.0,16.113156209987196
40604,437.0,0.0
40701,28275.0,21.630415561450043
40729,6261.0,30.15492732790289
40734,3349.0,41.08689160943565
40737,1377.0,24.98184458968773
40740,3319.0,23.44079542030732
40741,22623.0,20.045970914555983
40743,410.0,0.0
40744,17272.0,20.321908290875406
40759,3084.0,35.34370946822309
40763,561.0,32.0855614973262
40769,18135.0,27.196029776674937
40771,1152.0,18.055555555555557
40801,484.0,53.30578512396694
40806,2826.0,37.367303609341825
40807,425.0,10.352941176470589
40808,73.0,13.698630136986301
40810,1151.0,18.853171155516943
40813,649.0,38.52080123266564
40815,1389.0,33.117350611951046
40816,33.0,100.0
40818,50.0,50.0
40819,821.0,10.962241169305726
40820,357.0,43.977591036414566
40823,4247.0,33.647280433247
40824,774.0,42.76485788113695
40826,1190.0,23.445378151260503
40827,555.0,6.126126126126126
40828,3561.0,35.74838528503229
40829,295.0,49.49152542372882
40830,325.0,9.538461538461538
40831,5337.0,23.065392542626945
40840,254.0,23.62204724409449
40843,290.0,53.10344827586207
40844,38.0,0.0
40845,508.0,15.748031496062993
40847,256.0,60.9375
40849,391.0,4.092071611253197
40854,1200.0,30.583333333333332
40855,920.0,36.630434782608695
40856,970.0,12.061855670103093
40858,596.0,20.302013422818792
40862,818.0,20.904645476772615
40863,554.0,27.43682310469314
40865,352.0,22.15909090909091
40868,1264.0,32.357594936708864
40870,292.0,18.835616438356166
40873,2205.0,30.8843537414966
40874,541.0,49.35304990757856
40902,1057.0,34.91012298959319
40903,759.0,42.42424242424242
40906,11614.0,34.23454451524023
40913,144.0,32.638888888888886
40914,467.0,26.980728051391864
40915,1535.0,41.237785016286644
40921,385.0,43.116883116883116
40923,1037.0,39.247830279652845
40927,199.0,46.231155778894475
40935,2634.0,36.44646924829157
40939,218.0,42.20183486238532
40940,572.0,43.88111888111888
40941,121.0,0.0
40943,795.0,28.050314465408807
40946,154.0,26.623376623376622
40949,615.0,20.975609756097562
40953,945.0,28.253968253968253
40958,347.0,37.17579250720461
40962,18774.0,33.18951741770534
40964,303.0,43.23432343234323
40965,13352.0,35.61264230077891
40972,1166.0,28.130360205831902
40977,10452.0,29.525449674703406
40979,255.0,38.8235294117647
40982,418.0,57.89473684210526
40983,720.0,80.0
40988,641.0,33.697347893915754
40995,8.0,100.0
40997,348.0,60.3448275862069
41001,16510.0,7.504542701393095
41002,2482.0,23.529411764705884
41003,2324.0,18.330464716006883
41004,4356.0,16.46005509641873
41005,24406.0,8.305334753749078
41006,4239.0,9.483368719037509
41007,3684.0,8.387622149837133
41008,7523.0,31.516682174664364
41010,3662.0,18.569087930092845
41011,25513.0,25.31258574060283
41014,7728.0,27.523291925465838
41015,20175.0,15.271375464684015
41016,5832.0,21.484910836762687
41017,39281.0,5.6668618416028105
41018,27386.0,12.057255532023662
41030,6181.0,21.048374049506553
41031,15999.0,23.782736421026314
41033,1881.0,8.559276980329612
41034,967.0,18.510858324715617
41035,10571.0,15.060070002837953
41039,2739.0,24.680540343190945
41040,7680.0,19.1015625
41041,7477.0,19.90102982479604
41042,49747.0,11.315255191267815
41043,1660.0,9.397590361445783
41044,983.0,9.766022380467955
41045,1409.0,23.63378282469837
41046,1991.0,27.222501255650428
41048,14717.0,5.531018549976218
41049,1968.0,23.628048780487806
41051,28453.0,9.239798966717043
41052,65.0,0.0
41055,2002.0,26.373626373626372
41056,14082.0,18.228944752165887
41059,3131.0,8.431810923027786
41062,64.0,0.0
41063,3035.0,9.9835255354201
41064,1834.0,19.029443838604145
41071,21073.0,21.382812129264938
41073,5810.0,9.432013769363166
41074,5482.0,23.60452389638818
41075,16399.0,7.677297396182694
41076,16920.0,10.59692671394799
41080,1753.0,5.647461494580718
41083,998.0,9.519038076152304
41085,718.0,47.353760445682454
41086,2724.0,16.666666666666668
41091,16622.0,5.390446396342197
41092,3653.0,10.128661374212976
41093,2925.0,25.88034188034188
41094,13987.0,9.158504325445056
41095,2967.0,22.885069093360297
41097,7338.0,20.618697192695556
41098,2096.0,9.017175572519085
41099,908.0,0.0
41101,19425.0,23.933075933075934
41102,21060.0,18.608736942070276
41121,1499.0,4.603068712474983
41124,1374.0,24.890829694323145
41129,10018.0,9.822319824316232
41132,407.0,25.552825552825553
41135,190.0,20.0
41139,8135.0,15.095267363245236
41141,2126.0,38.9934148635936
41142,51.0,100.0
41143,14272.0,17.537836322869953
41144,10535.0,19.022306597057426
41146,256.0,25.390625
41149,538.0,20.817843866171003
41159,366.0,42.076502732240435
41164,13532.0,23.86934673366834
41166,996.0,37.44979919678715
41168,3147.0,7.530981887511916
41169,5769.0,12.792511700468019
41171,4737.0,25.311378509605234
41174,1166.0,43.053173241852484
41175,6043.0,20.122455733907
41179,7555.0,25.545996029119788
41180,1145.0,45.76419213973799
41183,1407.0,14.996446339729921
41189,2222.0,27.22772277227723
41201,291.0,5.154639175257732
41203,745.0,30.604026845637584
41204,770.0,14.025974025974026
41214,434.0,49.07834101382488
41216,1117.0,23.097582811101162
41219,2051.0,26.66991711360312
41222,2469.0,26.002430133657352
41224,6628.0,26.056125528062765
41226,112.0,0.0
41230,11658.0,28.461142563046835
41231,699.0,23.175965665236053
41232,597.0,19.09547738693467
41234,346.0,7.514450867052023
41238,1071.0,4.201680672268908
41240,7899.0,24.88922648436511
41250,1022.0,22.798434442270057
41254,650.0,45.23076923076923
41255,1105.0,30.67873303167421
41256,1973.0,18.347693867207298
41257,202.0,40.0990099009901
41260,683.0,22.40117130307467
41262,1887.0,38.950715421303656
41263,420.0,22.142857142857142
41264,142.0,7.042253521126761
41265,2050.0,27.902439024390244
41267,1125.0,52.08888888888889
41268,282.0,24.46808510638298
41271,292.0,10.95890410958904
41274,474.0,19.831223628691983
41301,6057.0,39.574046557701834
41311,7429.0,33.476914793377304
41314,5266.0,35.98556779339157
41317,304.0,7.894736842105263
41332,1141.0,42.24364592462752
41339,10543.0,31.546998008157072
41348,1489.0,30.893216924110142
41352,721.0,31.622746185852982
41360,409.0,41.56479217603912
41365,478.0,17.364016736401673
41366,10.0,0.0
41367,202.0,0.0
41385,291.0,22.33676975945017
41390,56.0,100.0
41397,0.0,
41408,381.0,62.729658792650916
41421,96.0,14.583333333333334
41425,983.0,26.551373346897254
41464,713.0,52.03366058906031
41465,11734.0,26.23146412135674
30327,22735.0,5.990763140532219
30328,32447.0,8.48768761364687
30329,26211.0,23.18492236084087
30331,59107.0,21.3358823827973
30332,3200.0,0.0
30334,0.0,
30336,752.0,11.96808510638298
30337,11388.0,34.72075869336143
30338,32737.0,6.231481198643737
30339,18904.0,6.5647482014388485
30340,31559.0,26.626318958141894
30341,30139.0,19.04177311788712
30342,31965.0,13.123729078679807
30344,32715.0,26.721687299403943
30345,24261.0,22.171386175343144
30346,5184.0,15.66358024691358
30349,68941.0,18.143049854223175
30350,33451.0,14.483871932079758
30354,15983.0,38.22186072702246
30360,15476.0,20.696562419229775
30363,2845.0,24.147627416520212
30401,13457.0,32.05023407891804
30410,1836.0,16.666666666666668
30411,5234.0,6.457776079480321
30412,78.0,23.076923076923077
30413,1505.0,17.940199335548172
30415,7641.0,17.798717445360555
30417,11009.0,27.323099282405305
30420,1291.0,31.061192873741287
30421,3648.0,27.49451754385965
30423,166.0,13.25301204819277
30425,1433.0,24.563852058618284
30426,894.0,25.727069351230426
30427,11550.0,16.5021645021645
30428,2238.0,23.279714030384273
30429,303.0,69.3069306930693
30434,6009.0,33.13363288400732
30436,11600.0,32.01724137931034
30438,63.0,7.936507936507937
30439,11039.0,24.93885315698886
30441,1825.0,14.301369863013699
30442,7305.0,31.37577002053388
30445,3574.0,20.677112479015108
30446,1722.0,30.08130081300813
30448,80.0,0.0
30449,107.0,13.08411214953271
30450,2259.0,37.00752545374059
30451,28.0,32.142857142857146
30452,1479.0,13.116970926301555
30453,10058.0,22.290713859614236
30454,412.0,46.116504854368934
30455,438.0,29.680365296803654
30456,2271.0,24.2184059885513
30457,6333.0,27.933049107847783
30458,41829.0,38.40158741542949
30460,804.0,0.0
30461,13720.0,13.25072886297376
30464,94.0,29.78723404255319
30467,12413.0,25.078546684927094
30470,428.0,14.018691588785046
30471,4893.0,25.832822399346004
30473,2801.0,23.313102463405926
30474,16788.0,23.56445079818918
30475,0.0,
30477,3400.0,43.61764705882353
30501,27169.0,36.67415068644411
30504,22659.0,24.72748135398738
30506,41560.0,9.213185755534168
30507,29839.0,20.771473574851704
30510,8268.0,17.41654571843251
30511,3337.0,18.369793227449804
30512,19192.0,17.05919132972072
30513,11216.0,24.09950071326676
30516,1585.0,15.83596214511041
30517,13374.0,8.38193509795125
30518,45866.0,16.596171455980464
30519,40881.0,6.117756414960495
30520,4681.0,27.08822901089511
30521,4148.0,19.985535197685632
30522,767.0,21.51238591916558
30523,12436.0,13.750402058539724
30525,7501.0,21.51713104919344
30527,3975.0,4.352201257861635
30528,22817.0,21.755708462988125
30529,10412.0,24.26046868997311
30530,6947.0,20.699582553620267
30531,11445.0,30.310179117518565
30533,26185.0,18.292915791483672
30534,27968.0,15.81807780320366
30535,7353.0,15.55827553379573
30536,8042.0,17.097736881372793
30537,1580.0,12.08860759493671
30538,2514.0,17.621320604614162
30540,17982.0,22.516961405850296
30541,1707.0,5.741066198008202
30542,33420.0,10.266307600239378
30543,4108.0,14.678675754625122
30545,666.0,27.62762762762763
30546,6580.0,15.74468085106383
30547,3517.0,13.363662212112596
30548,15934.0,5.121124639136438
30549,22398.0,12.876149656219305
30552,1518.0,24.703557312252965
30553,6911.0,15.482564028360585
30554,7771.0,17.436623343199074
30555,2030.0,28.029556650246306
30557,4401.0,11.020222676664394
30558,5231.0,24.83272796788377
30559,3911.0,16.338532344668884
30560,4478.0,29.030817329164805
30562,685.0,32.99270072992701
30563,5438.0,14.968738506803971
30564,3714.0,9.71997845988153
30565,4088.0,17.53913894324853
30566,8539.0,16.06745520552758
30567,2985.0,15.175879396984925
30568,2300.0,13.695652173913043
30571,3951.0,6.783092887876487
30572,1537.0,27.065712426805465
30573,98.0,9.183673469387756
30575,1124.0,17.97153024911032
30576,2432.0,29.19407894736842
30577,23003.0,19.497456853453897
30581,0.0,
30582,4875.0,12.77948717948718
30601,21349.0,47.201274064358984
30602,2562.0,2.380952380952381
30605,40159.0,32.50080928309968
30606,40963.0,30.90349827893465
30607,11865.0,33.906447534766116
30609,1659.0,0.0
30619,1429.0,12.666200139958013
30620,12043.0,11.840903429378061
30621,4882.0,7.107742728390004
30622,10222.0,10.653492467227549
30623,182.0,23.076923076923077
30624,3141.0,16.96911811524992
30625,2309.0,15.028150714595062
30627,2080.0,19.951923076923077
30628,7127.0,10.354988073523222
30629,4346.0,25.58674643350207
30630,2286.0,15.616797900262467
30631,1859.0,30.76923076923077
30633,8399.0,19.097511608524826
30634,2164.0,12.939001848428836
30635,15839.0,20.897783951007007
30641,2069.0,2.319961333977767
30642,10792.0,20.78391401037806
30643,17064.0,26.230661040787624
30646,6735.0,19.480326651818856
30648,3371.0,20.112726194007713
30650,11805.0,17.07750952986023
30655,22953.0,19.853613906678866
30656,15905.0,12.574662055957246
30660,1123.0,31.166518254674976
30662,8517.0,23.001056710109193
30663,3226.0,13.577185368877867
30664,11.0,0.0
30665,113.0,36.283185840707965
30666,9287.0,8.301927425433401
30667,943.0,16.755037115588546
30668,1891.0,30.142781597038603
30669,3464.0,27.280600461893766
30673,7767.0,23.509720612849232
30677,16711.0,9.43689785171444
30678,1426.0,12.41234221598878
30680,39230.0,15.189905684425185
30683,6788.0,15.601060695344726
30701,39365.0,18.526609932681318
30705,34139.0,22.575353701045724
30707,16162.0,12.158148743967331
30708,273.0,0.0
30710,6292.0,20.740623013350287
30711,3761.0,17.202871576708322
30720,28466.0,17.656151197920327
30721,51763.0,24.42091841662964
30725,3638.0,9.400769653655855
30726,0.0,
30728,19519.0,17.58286797479379
30730,1689.0,22.143280047365305
30731,2220.0,20.675675675675677
30733,1789.0,12.856344326439352
30734,3436.0,33.81839348079162
30735,5893.0,19.22620057695571
30736,41467.0,11.334314032845395
30738,3669.0,11.092940855819025
30739,5674.0,3.2428621783574196
30740,8816.0,13.22595281306715
30741,30809.0,21.78908760427148
30742,7220.0,19.265927977839336
30746,1245.0,16.224899598393574
30747,16942.0,20.351788454727895
30750,4563.0,5.873328950252027
30751,74.0,0.0
30752,9235.0,11.90037899296156
30753,7206.0,24.049403275048572
30755,9072.0,13.822751322751323
30756,217.0,48.38709677419355
30757,2365.0,41.94503171247357
30802,5463.0,16.565989383122826
30803,655.0,15.725190839694656
30805,2452.0,36.215334420880914
30807,92.0,19.565217391304348
30808,4627.0,14.501837043440675
